trial_type,score,latency,match
impostor,0.03838985413312912,0.8197860717773438,False
impostor,0.010799912735819817,0.8204913139343262,False
impostor,0.027228597551584244,0.7920284271240234,False
impostor,-0.0006804652512073517,0.9622466564178467,False
impostor,-0.027538705617189407,0.8970649242401123,False
impostor,0.020982922986149788,0.9414386749267578,False
impostor,-0.14154914021492004,1.0514509677886963,False
impostor,-0.03848165273666382,1.3780066967010498,False
impostor,-0.012040600180625916,0.9422769546508789,False
impostor,-0.05168528109788895,0.8996415138244629,False
impostor,0.0022944314405322075,0.9893724918365479,False
impostor,-0.010203057900071144,0.9337952136993408,False
impostor,-0.06645399332046509,0.9158174991607666,False
impostor,0.023978807032108307,0.9140911102294922,False
impostor,0.07442106306552887,0.9451878070831299,False
impostor,0.019710330292582512,0.9419057369232178,False
impostor,0.05421384796500206,0.9129610061645508,False
impostor,0.012069551274180412,0.9179081916809082,False
impostor,0.10858942568302155,0.9563062191009521,False
impostor,-0.0877944827079773,1.1342620849609375,False
impostor,-0.026911232620477676,0.9454100131988525,False
impostor,-0.012102040462195873,0.9325780868530273,False
impostor,0.0047594038769602776,1.3750271797180176,False
impostor,0.08387692272663116,1.2752265930175781,False
impostor,0.043439775705337524,1.0104026794433594,False
impostor,-0.045074496418237686,0.9282741546630859,False
impostor,0.09099805355072021,0.8879294395446777,False
impostor,-0.019203945994377136,0.917360782623291,False
impostor,-0.05312327295541763,0.8961584568023682,False
impostor,0.07386787235736847,0.9414172172546387,False
impostor,-0.07365354895591736,0.9268114566802979,False
impostor,0.07704733312129974,0.8813598155975342,False
impostor,0.11399989575147629,0.9135985374450684,False
impostor,-0.02062102034687996,0.9425144195556641,False
impostor,-0.07351010292768478,1.0607004165649414,False
impostor,0.018760474398732185,0.900252103805542,False
impostor,-0.10348807275295258,1.3124263286590576,False
impostor,-0.009602025151252747,0.958533763885498,False
impostor,-0.01488988846540451,0.7657890319824219,False
impostor,0.005071424879133701,0.9391632080078125,False
impostor,-0.05478861555457115,1.23195481300354,False
impostor,0.004480838775634766,1.1093111038208008,False
impostor,0.0,0.6096293926239014,False
